ID,Canopy Height,Plant Height,Vegetarian Wet %,Vegetarian Dry %,Root Wet %,Root Dry %,Leaf Area,Leaf Count,Root Depth,Root Length
R2,36.39204375,60.15950769,1.059311067,14.97840655,4.597552522,28.66213894,1140.423753,3.999552497,20.23653233,19.41296917
R1,33.10300251,51.0429424,0.946994621,36.17314584,3.205585705,41.55949623,1087.43628,4.986804923,18.20783899,17.45762365
R1,33.1125555,51.07899715,0.964047768,36.17037155,3.196562072,41.57348041,1087.453874,4.982804801,18.20077973,17.45109953
R3,35.60307937,66.45030974,1.50407185,17.66294329,6.876673581,31.46167964,1243.86254,5.010250937,23.28599275,23.20761507
R3,35.60571417,66.45680853,1.528741024,17.64912006,6.860793463,31.4444003,1243.864437,5.022142004,23.3041058,23.22074087
R1,33.08918548,51.05580181,0.972623701,36.18810443,3.194565235,41.55197139,1087.43833,4.994101814,18.20814564,17.44147068
R1,33.09772445,51.06955353,0.96118191,36.18515918,3.202879918,41.55894311,1087.447438,4.996747634,18.20969465,17.43570751
R2,36.39408233,60.14737706,1.076733187,14.98749142,4.586741681,28.64323284,1140.426279,4.006797346,20.22191563,19.37625277
R3,35.59871885,66.44091876,1.511154606,17.62795291,6.871191432,31.43263059,1243.850509,5.000640494,23.30194181,23.21747203
R1,33.09278767,51.05386533,0.949875705,36.17269977,3.178764823,41.56410837,1087.432291,4.999279308,18.20032504,17.44636168
R1,33.09674252,51.04470423,0.957817318,36.15761823,3.173874001,41.55463444,1087.442008,4.982329168,18.22430264,17.44258497
R3,35.59831949,66.46158182,1.515838267,17.66571365,6.87053783,31.45186772,1243.871142,5.00560342,23.28121142,23.21830637
R1,33.09342065,51.06073851,0.961774277,36.17493084,3.204242383,41.57256676,1087.436122,5.007276812,18.19875689,17.41985204
R2,36.39831529,60.1655022,1.060938468,14.99021761,4.588797666,28.65091754,1140.430374,3.995085721,20.23490611,19.3975629
R2,36.39186577,60.1572431,1.052236922,14.9759277,4.597838833,28.65495071,1140.434446,3.989404496,20.25836195,19.39488897
R2,36.40914412,60.16715334,1.086939097,14.97181687,4.588177225,28.64354332,1140.427594,4.002118797,20.22816998,19.37733388
R1,33.08895981,51.05644946,0.975191636,36.16170364,3.187407884,41.55189289,1087.441884,4.99048735,18.21023566,17.45180415
R1,33.09398832,51.05907317,0.951676405,36.16383521,3.206432082,41.56142589,1087.44458,5.013717596,18.21310443,17.43384131
R1,33.11793914,51.08148418,0.953053676,36.1853661,3.187705569,41.56914689,1087.440558,5.003357223,18.19561744,17.449423
R1,33.08999888,51.06171125,0.974211455,36.17250759,3.198693425,41.54432188,1087.438059,4.99239806,18.20155677,17.43484276
R3,35.60391051,66.43929286,1.508679139,17.64949655,6.863650467,31.46187955,1243.879694,5.012168538,23.28673011,23.22570815
R2,36.39534556,60.15949351,1.073561863,14.98584284,4.600221382,28.65284046,1140.416248,3.985059935,20.25910541,19.38924242
R2,36.39740123,60.14387442,1.059140741,14.97105372,4.570814289,28.66198011,1140.400422,3.992253346,20.23149064,19.39600033
R1,33.11836596,51.05161146,0.949183364,36.1898193,3.202871356,41.55826406,1087.429714,5.009281136,18.21698212,17.43448593
R2,36.42767515,60.14643014,1.077235642,14.99264622,4.596180535,28.66253843,1140.422079,4.00260926,20.24259207,19.38783168
R1,33.09265022,51.05631523,0.971799184,36.18282082,3.196480801,41.55805776,1087.436645,5.008419331,18.22726791,17.44202041
R2,36.38429783,60.16344007,1.078920591,14.9800721,4.581473695,28.66276029,1140.420169,4.014788188,20.24093554,19.38231575
R2,36.40895762,60.14396926,1.063991125,14.97902761,4.588510824,28.64724837,1140.431214,4.001180707,20.25182897,19.38082307
R2,36.3850646,60.1532762,1.073046211,14.97967449,4.59334945,28.64407513,1140.415798,4.002699907,20.245294,19.39343119
R1,33.1049944,51.04791076,0.95131035,36.18310037,3.17884296,41.55962007,1087.437097,5.018669007,18.20626973,17.4603548
R1,33.09295827,51.06322998,0.956661687,36.17676944,3.208627198,41.5741612,1087.442052,5.012601515,18.20108424,17.42634664
R1,33.08514873,51.05535049,0.970162714,36.1637643,3.168938376,41.55118631,1087.4433,4.999655605,18.20318759,17.43797795
R2,36.40534659,60.16738902,1.069534344,14.98953676,4.592875335,28.62981511,1140.406021,3.985083874,20.25408803,19.3955077
R1,33.09243903,51.06515604,0.947741469,36.17074366,3.191604917,41.55773564,1087.451155,5.00107685,18.20268047,17.4543907
R2,36.39888561,60.16219527,1.069701476,14.97903975,4.579280335,28.65461456,1140.422919,4.010847966,20.22763325,19.38146244
R3,35.59475899,66.46172971,1.521821305,17.64176438,6.875250286,31.47566713,1243.87507,5.003168608,23.30147462,23.21360796
R1,33.09877101,51.05203716,0.955590684,36.18264792,3.185171211,41.57608802,1087.426577,4.988530347,18.19300205,17.43069338
R1,33.11736922,51.06700903,0.959057632,36.1825713,3.183910979,41.54498146,1087.431824,5.022939295,18.21922025,17.45003428
R2,36.41105545,60.14822998,1.072348677,14.99041261,4.594982337,28.67016251,1140.428265,4.013571145,20.2470934,19.39956301
R1,33.09103166,51.0538285,0.953329527,36.16813862,3.204450609,41.56851163,1087.441036,5.003311837,18.20315579,17.44895354
R3,35.60764903,66.44357328,1.52766386,17.66383759,6.862885937,31.45933538,1243.879272,5.0028822,23.27626119,23.20045168
R1,33.10139214,51.0662226,0.968605345,36.16819459,3.199709309,41.551429,1087.441621,4.996544346,18.20076686,17.43064386
R1,33.10383128,51.06511608,0.966105232,36.17733421,3.186368892,41.53313712,1087.434204,5.008219583,18.21844693,17.43478157
R1,33.09081324,51.04967341,0.968621029,36.18452419,3.19255691,41.54888333,1087.443389,4.974636824,18.20229055,17.45715777
R1,33.10619124,51.06804611,0.960816592,36.17673575,3.196076614,41.56620003,1087.424924,5.003824121,18.21357694,17.41502311
R3,35.59907593,66.45794343,1.532331493,17.62309299,6.892295694,31.44472798,1243.855502,4.998695625,23.29397683,23.21733677
R3,35.58825465,66.47166242,1.503674342,17.6442348,6.883006633,31.46301204,1243.861231,4.993712919,23.30879026,23.21872154
R1,33.10569042,51.0553548,0.955325894,36.18309473,3.182214802,41.53409647,1087.441213,5.0215176,18.22363509,17.43917785
R1,33.10540352,51.06073165,0.979381416,36.18649271,3.198840576,41.54769464,1087.434575,5.010354572,18.2118762,17.43590326
R3,35.60538521,66.44007174,1.531111316,17.64855448,6.883307457,31.45235668,1243.862716,4.994978149,23.28603073,23.22322499
R3,35.6048699,66.45340155,1.502224306,17.63577069,6.889812201,31.44743391,1243.857903,5.003100209,23.28670591,23.22770319
R2,36.39823132,60.15799638,1.075077899,14.97026643,4.600497774,28.64971266,1140.410906,3.977786933,20.23519427,19.38917202
R3,35.58820497,66.43586614,1.507646506,17.66161849,6.865112815,31.46052605,1243.868966,5.013097285,23.30492374,23.22886095
R3,35.56668392,66.45128532,1.518350614,17.63921852,6.8742609,31.46116181,1243.878655,4.985706074,23.28234479,23.22577766
R3,35.59296695,66.47471357,1.541431792,17.64137279,6.877702022,31.43795139,1243.867136,4.990558544,23.2973956,23.21667033
R1,33.10422236,51.05278651,0.961982387,36.1761154,3.199166911,41.56468436,1087.434211,5.003082585,18.2245212,17.45276477
R3,35.60336425,66.46115133,1.520947294,17.65664565,6.898173053,31.45981542,1243.874359,4.992223626,23.31029195,23.20550435
R1,33.09507782,51.06837679,0.965378221,36.18928129,3.199883143,41.55467377,1087.428887,5.014472977,18.20663968,17.45943508
R3,35.61463939,66.44927577,1.510255847,17.6277963,6.860242691,31.41878216,1243.876256,5.017156471,23.29647162,23.235873
R2,36.39719464,60.16540174,1.08116727,14.99452007,4.572815182,28.63586059,1140.4381,4.000439659,20.23624426,19.39305732
R1,33.10708614,51.06177424,0.957515162,36.2063263,3.186005313,41.54780309,1087.429844,4.998983639,18.20691781,17.44472052
R2,36.40810306,60.16100824,1.062752904,14.99175004,4.594838684,28.65360989,1140.414653,4.007275973,20.2239731,19.38920438
R3,35.60415853,66.46472231,1.509705072,17.65901771,6.870276766,31.46470588,1243.86045,4.997173636,23.28530789,23.21803113
R1,33.09368772,51.05719969,0.957025466,36.16467103,3.196557983,41.55243324,1087.44522,4.998082956,18.20551639,17.4336929
R1,33.11508826,51.07007304,0.951856082,36.18655155,3.196185716,41.58045586,1087.426169,4.991078288,18.21838671,17.44019295
R3,35.60418472,66.46264285,1.49628291,17.63707383,6.868444594,31.48067926,1243.860422,5.017442132,23.29509972,23.23261898
R3,35.60894147,66.45400386,1.514331625,17.64636471,6.878958812,31.46075795,1243.865679,4.994659853,23.29281815,23.21980023
R2,36.39566356,60.14183625,1.074203837,14.97831386,4.581784559,28.65440523,1140.419413,3.996770632,20.25008487,19.39160464
R2,36.39581878,60.15655142,1.074043003,14.97267396,4.588877104,28.65825997,1140.419594,4.001831716,20.24030035,19.39822737
R3,35.59802756,66.46169748,1.495537282,17.65451736,6.879858525,31.43486163,1243.864857,4.998869689,23.27686361,23.23964897
R2,36.39708437,60.15294472,1.072137721,14.97829129,4.577316781,28.66765478,1140.424008,4.004512213,20.24664262,19.39459169
R1,33.09559217,51.07070083,0.951972665,36.1641535,3.202844964,41.56747747,1087.423977,4.993801104,18.20463882,17.46096751
R2,36.39592682,60.16505095,1.086018914,14.96884322,4.59391393,28.65700994,1140.430568,4.005735879,20.22559629,19.38819511
R3,35.59179559,66.44524014,1.499949003,17.65927632,6.885235393,31.46207792,1243.873022,4.993642528,23.29543092,23.22065894
R3,35.59637812,66.4471339,1.50471102,17.63779109,6.867967741,31.45364235,1243.863467,5.015919955,23.28003725,23.23646703
R1,33.10875368,51.06181414,0.970981658,36.18404915,3.20462178,41.56969249,1087.440941,4.99024133,18.21805357,17.45444876
R2,36.40325782,60.16046679,1.07616401,14.99809624,4.592659966,28.63176558,1140.420622,3.987783946,20.24169878,19.39570988
R2,36.40964394,60.1680276,1.078983999,14.9835672,4.597652446,28.64628312,1140.42585,3.999050072,20.23686607,19.37540787
R2,36.40256203,60.15114409,1.074054971,14.98505588,4.605788951,28.64799928,1140.41317,3.994807238,20.24163991,19.38341125
R2,36.41041288,60.16157084,1.070237131,14.99358834,4.588121875,28.66308941,1140.411506,3.998202205,20.25271709,19.37833899
R2,36.40031496,60.15414764,1.074166403,14.97479015,4.586197287,28.65537023,1140.422328,3.979339303,20.25496721,19.39338931
R2,36.38646072,60.15965068,1.075505641,14.99233202,4.589217804,28.64596748,1140.432401,3.990368417,20.2459464,19.38797723
R3,35.60724578,66.45620598,1.511326794,17.63866446,6.882816349,31.45081627,1243.849716,4.999512104,23.29765168,23.22825752
R1,33.10154148,51.07445654,0.982834506,36.1630357,3.196136767,41.56554126,1087.449652,5.006902634,18.21055011,17.42320524
R3,35.59518277,66.43902958,1.511870684,17.64262322,6.847681968,31.46159429,1243.870242,5.000963612,23.28397819,23.22032557
R3,35.58860968,66.44336396,1.525778206,17.65117661,6.876045123,31.47384797,1243.86232,5.014497248,23.29151273,23.19706163
R2,36.39069574,60.17477352,1.068820121,14.99049122,4.579406001,28.66788473,1140.447358,4.002633853,20.24347459,19.38311134
R3,35.5872793,66.44123223,1.514275816,17.65740876,6.856659593,31.45677916,1243.870178,5.00697119,23.28121051,23.20605604
R1,33.11114521,51.07711771,0.958283891,36.15282871,3.201690555,41.55946853,1087.420854,4.996243674,18.20406499,17.41811167
R2,36.39593781,60.15293245,1.071031692,14.98011314,4.583852287,28.64309381,1140.422355,4.001335543,20.24103556,19.37071264
R2,36.40790617,60.16282932,1.071163741,14.97193485,4.589396938,28.65706426,1140.422958,4.008909036,20.23989801,19.39072635
R1,33.11332928,51.03975915,0.975230195,36.17670176,3.19570643,41.55725027,1087.437339,4.988503426,18.20437651,17.45127595
R1,33.09770475,51.05707504,0.967633673,36.17404622,3.222627868,41.56099322,1087.448739,4.991450885,18.21500534,17.43678054
R1,33.09635228,51.06943279,0.973182569,36.1768714,3.18889915,41.57938343,1087.421011,4.990238238,18.21877141,17.43778576
R3,35.60328316,66.46114507,1.525075785,17.66447684,6.894819923,31.45244307,1243.864098,5.019691231,23.27696473,23.23136098
R2,36.39538078,60.14699672,1.058805776,14.97676921,4.598160682,28.64852694,1140.434398,3.996781402,20.23602925,19.40285344
R2,36.40137258,60.13730536,1.064016676,14.99379932,4.590665657,28.64636189,1140.428787,3.989300903,20.22987,19.37404392
R2,36.40679093,60.14185703,1.061012296,14.97917916,4.58469482,28.6654687,1140.423593,3.998838059,20.2425832,19.38634758
R2,36.40533614,60.15582581,1.074868708,14.9539742,4.603355995,28.65297213,1140.408671,4.012788791,20.23021583,19.39065169
R2,36.38935136,60.13869171,1.070490793,14.97678867,4.59579496,28.66053134,1140.425619,3.99868895,20.23493954,19.38576025
R2,36.41985958,60.15272624,1.065725558,14.98927159,4.602554835,28.6421235,1140.436161,3.996847932,20.24723055,19.39367886
R1,33.09876013,51.06091,0.951461671,36.19176126,3.185246952,41.5704449,1087.43433,5.002888137,18.21501933,17.46244983
R1,33.09531049,51.08245849,0.969687763,36.17135146,3.211453892,41.54651415,1087.448384,5.017699173,18.2189301,17.44390079
R1,33.09820922,51.05791557,0.964184197,36.17919879,3.219205765,41.56893144,1087.426622,5.005764525,18.18808838,17.43501909
R3,35.60149509,66.46784257,1.519541308,17.66040381,6.866259144,31.45995572,1243.855792,4.997022689,23.28572377,23.22015887
R1,33.11215063,51.06535803,0.958746085,36.1850131,3.185038588,41.55426033,1087.427399,4.994973319,18.20018747,17.43437116
R3,35.59786819,66.43306673,1.500401924,17.63496352,6.867956939,31.46784015,1243.874718,5.011154391,23.29854504,23.20386682
R3,35.5987203,66.46363582,1.502352208,17.64351259,6.882489348,31.44592925,1243.859771,4.995551471,23.29853894,23.23854464
R1,33.09344996,51.06349786,0.952365032,36.17385192,3.203862868,41.55734895,1087.433698,5.016552917,18.2052931,17.44896411
R1,33.09847901,51.05532057,0.965249201,36.16019507,3.196342629,41.55195487,1087.436585,5.001704286,18.21005571,17.44711609
R2,36.39564933,60.1698685,1.076587459,14.98197828,4.599026405,28.63761482,1140.426819,4.004072502,20.24659827,19.35946289
R1,33.09738529,51.06136241,0.973169559,36.17264075,3.187606434,41.55633838,1087.447993,4.996620146,18.19910504,17.44442366
R3,35.5955939,66.4355413,1.499092144,17.65664198,6.871980556,31.46184803,1243.863611,5.001410586,23.28301565,23.21283682
R2,36.40788205,60.15436438,1.073965411,14.97060611,4.595933138,28.65477418,1140.429122,4.015639079,20.24879217,19.38649661
R1,33.11423058,51.06633829,0.953940441,36.17835409,3.196192572,41.54542742,1087.437695,5.001752355,18.19746374,17.44921383
R2,36.3967611,60.15891501,1.070661868,14.97042131,4.579165275,28.65317426,1140.425971,4.021222789,20.23420692,19.37702237
R3,35.59316897,66.45567382,1.492703013,17.6395345,6.85544695,31.44664773,1243.86843,5.000691942,23.30696824,23.21255238
R2,36.41206545,60.14560211,1.057022809,14.97631433,4.578456135,28.65362887,1140.408549,4.001355621,20.24298327,19.39912252
R3,35.59671279,66.43449385,1.515535541,17.65840684,6.889693435,31.46683195,1243.856208,4.99876145,23.28470076,23.22057185
R1,33.11821177,51.07133749,0.960605916,36.18062768,3.20956904,41.56410156,1087.451098,4.998575177,18.2063869,17.43801166
R1,33.08836244,51.05172171,0.955375574,36.17521754,3.196088475,41.56043964,1087.434563,4.993352703,18.22390371,17.43899475
R3,35.60263453,66.45449712,1.504757622,17.61889109,6.875734021,31.44666397,1243.861844,5.006049324,23.29423236,23.20207126
R3,35.58534496,66.42689337,1.506920265,17.64071951,6.888776372,31.46891804,1243.860115,5.030019205,23.29762757,23.20499656
R2,36.38821042,60.15791279,1.06857652,14.98675914,4.581792105,28.65181166,1140.425403,4.009706908,20.26268761,19.39568351
R2,36.38546682,60.1640753,1.067695881,14.98314574,4.604734079,28.65720917,1140.42997,3.994054221,20.23328346,19.40448047
R1,33.09960835,51.05880599,0.960451044,36.17417502,3.196633306,41.55844395,1087.438355,5.012342778,18.21129112,17.434145
R3,35.61432246,66.45190147,1.51060259,17.63396483,6.884706486,31.44660406,1243.870798,4.99359128,23.28671425,23.21663166
R2,36.40314507,60.16097994,1.074989141,14.97664764,4.58648771,28.65100628,1140.41009,4.001203748,20.25736092,19.40112698
R2,36.40320174,60.14649651,1.073169654,14.97385489,4.597674652,28.63833167,1140.416881,3.995737884,20.22756921,19.40861368
R1,33.09445886,51.05809499,0.953722151,36.18127712,3.208846521,41.55824714,1087.443642,4.997376141,18.20632282,17.45863814
R3,35.600395,66.45237172,1.534115613,17.6407475,6.863961165,31.46133263,1243.846863,4.995961722,23.28081031,23.20744045
R2,36.39903887,60.15568419,1.064780738,14.99227171,4.608227679,28.65382334,1140.418907,3.998628026,20.22804794,19.41514731
R3,35.58933234,66.45997705,1.514102274,17.6468328,6.894098705,31.44903043,1243.873692,5.005546507,23.30243631,23.2292525
R1,33.0829987,51.05396566,0.973701687,36.17291872,3.176912013,41.54632016,1087.444039,5.008458785,18.20409389,17.43556419
R1,33.10036354,51.05362403,0.958103448,36.17110976,3.185349258,41.56023563,1087.438215,5.01177002,18.21045991,17.44912227
R2,36.40083501,60.1739674,1.07016834,14.96576024,4.583222763,28.6584359,1140.443089,3.987938622,20.2400571,19.40845536
R3,35.60108418,66.4628865,1.512347717,17.65472579,6.873028124,31.45731957,1243.871857,5.012354605,23.2877448,23.22266232
R2,36.405058,60.15852793,1.073059873,14.98722592,4.608804522,28.63937873,1140.408678,4.002773838,20.2316067,19.36815264
R1,33.08155792,51.05748371,0.956960979,36.15679388,3.18884943,41.56841074,1087.44163,5.021257996,18.19984698,17.42237774
R2,36.40843641,60.17925361,1.079901461,14.98500198,4.598559598,28.65636115,1140.414233,3.999912473,20.23780531,19.39786383
R1,33.09326539,51.06611656,0.942581208,36.17756067,3.175486973,41.55448739,1087.451073,5.002997138,18.19289981,17.44148741
R2,36.41243117,60.16185508,1.07484496,14.98213191,4.58437925,28.65247189,1140.433205,4.00778115,20.23884071,19.36475694
R1,33.09406038,51.07536192,0.974291542,36.17302743,3.197249301,41.5577119,1087.440395,4.991926059,18.21536962,17.45628462
R2,36.39269962,60.16668992,1.05933275,14.98091884,4.592879565,28.6508473,1140.420544,3.995784961,20.23662169,19.36788307
R1,33.10951683,51.06676495,0.960176648,36.16636728,3.188935758,41.56108613,1087.428521,4.983128582,18.21522308,17.4270068
R3,35.59558821,66.45005145,1.510671538,17.64084302,6.885926384,31.46525057,1243.869921,5.014000161,23.30174129,23.22562872
R1,33.09217386,51.05148266,0.945524259,36.1835815,3.21301779,41.57434889,1087.437919,5.014182693,18.22424125,17.43982812
R3,35.59561345,66.43637509,1.515601427,17.63372968,6.879755637,31.46957771,1243.861358,5.001339543,23.29562645,23.23078083
R1,33.11199018,51.05207712,0.986540029,36.16971637,3.184224096,41.55586497,1087.430355,4.992201722,18.21313735,17.44158174
